aspect,setiment_words,polarity
做工,很精致,1
性价比,物有所值,1
外观,漂亮大气,1
质量,非常好,1
外观,耐看,1
外观,非常棒,1
质量,还可以,0
外观,挺好看的,1
性价比,很高,1
外观,好看,1
外观,很漂亮,1
质量,够结实,1
质量,很好,1
外观,漂亮大方,1
质量,更好,1
质量,很好,1
做工,很好,1
外观,时尚大方,1
做工,比较粗,-1
质量,很好,1
外观,挺好看,1
气味,无味,1
外观,大气上档次,1
外观,挺好看,1
质量,很好,1
价格,很划算,1
外观,高端大气,1
气味,没一点味道,1
价格,差不多,0
稳定性,特别的结实,1
外观,很满意,1
舒适度,非常舒服,1
质量,相当好,1
质量,非常好,1
外观,美丽大气,1
外观,漂亮,1
质量,不错,1
做工,细致,1
稳定性,牢固,1
尺寸,标准,1
外观,美观大气上档次,1
价格,实惠,1
外观,很美观,1
外观,非常的漂亮,1
质量,很好,1
外观,漂亮,1
气味,没有刺激性气味,1
价格,便宜,1
做工,精细,1
稳定性,稳定牢固,1
价格,实惠,1
外观,漂亮,1
价格,实惠,1
性价比,物有所值,1
质量,好,1
外观,很漂亮,1
做工,比较可以的,1
外观,很漂亮,1
价格,便宜,1
价格,优惠,1
质量,还可以,1
质量,很好,1
稳定性,结构牢固,1
价格,优惠,1
稳定性,够稳,1
外观,很好看,1
做工,精致,1
稳定性,很牢固,1
舒适度,舒服,1
外观,很漂亮,1
价格,给力,1
性价比,很高,1
质量,非常好,1
外观,好看,1
做工,仔细,1
尺寸,刚好,1
价格,便宜,1
气味,没有异味,1
舒适度,柔软舒服,1
外观,简约大气,1
价格,很实惠,1
性价比,物美价廉,1
做工,精致,1
外观,非常的好看,1
尺寸,很合适,1
外观,很好看,1
质量,很结实,1
性价比,物美价廉,1
质量,非常的好,1
质量,好,1
做工,精细,1
外观,时尚,1
质量,很好,1
外观,时尚大气,1
气味,没什么味道,1
质量,很好,1
稳定性,牢固,1
价格,优惠,1
稳定性,牢固稳当,1
价格,很实惠,1
质量,棒,1
尺寸,合适,1
外观,好看,1
质量,很好,1
稳定性,牢固,1
气味,没有什么气味,1
质量,不错,1
外观,好看,1
价格,便宜,1
外观,很好看,1
做工,很细致,1
性价比,高,1
做工,比较喜欢,1
做工,很细致,1
价格,不贵,0
外观,很大气,1
做工,精致,1
稳定性,好,1
外观,大方,1
气味,没任何味道,1
质量,不错,1
价格,实惠,1
外观,很漂亮,1
稳定性,结实牢固,1
性价比,物超所值,1
质量,非常好,1
外观,很漂亮,1
质量,很好,1
质量,很不错,1
外观,美观,1
尺寸,正合适,1
做工,精细,1
外观,好看,1
外观,高端大气上档次,1
质量,不错,1
价格,实在,1
质量,好,1
做工,精致,1
外观,简单大方,1
做工,精致,1
气味,没什么味道,1
外观,漂亮,1
做工,精细,1
性价比,物有所值,1
价格,比较满意,1
外观,不错,1
外观,大气,1
舒适度,舒适,1
气味,无异味,1
质量,挺结实的,1
气味,没味,1
质量,很好,1
质量,真的不错,1
外观,非常大气,1
气味,没什么味道,1
外观,美观大方,1
质量,很好,1
外观,好漂亮,1
质量,很好,1
外观,好看,1
价格,不贵,0
外观,美观大方,1
做工,比较满意,1
做工,细致,1
外观,喜欢,1
价格,便宜,1
稳定性,很稳,1
性价比,挺高,1
气味,没有异味,1
外观,美观大方,1
气味,无异味,1
舒适度,舒适,1
外观,很好看,1
做工,很细致,1
做工,很精致,1
质量,好,1
外观,好看,1
质量,很好,1
舒适度,很舒服,1
性价比,好高,1
做工,细致,1
外观,好看,1
质量,非常好,1
做工,精细,1
气味,没有异味,1
外观,高端大气上档次,1
舒适度,特别舒适,1
价格,物美价廉,1
外观,非常好看,1
质量,特别好,1
气味,没什么味道,1
质量,好,1
外观,样式漂亮,1
稳定性,很结实,1
价格,不算贵,0
外观,时尚,1
做工,精细,1
质量,不错,1
价格,实惠,1
质量,非常的好,1
做工,精致,1
质量,杠杠的,1
质量,很好,1
做工,精细,1
价格,实惠,1
外观,高大上,1
性价比,很高,1
质量,很好,1
外观,漂亮,1
稳定性,非常结实,1
外观,大气美观,1
做工,精细,1
外观,很大气上档次,1
质量,很好,1
做工,很细致,1
气味,没有异味,1
外观,很好看,1
质量,好,1
做工,细致,1
气味,没有味道,1
做工,细致,1
质量,很好,1
质量,特别好,1
舒适度,舒服,1
价格,便宜,1
舒适度,很舒服,1
外观,时尚大方,1
做工,很精细,1
做工,很惊喜,1
价格,相当的实惠,1
外观,不错,1
质量,非常好,1
做工,精致,1
外观,好看,1
做工,很到位,1
质量,很好,1
做工,精细,1
质量,结实耐用,1
价格,划算,1
价格,值,1
价格,优惠,1
做工,精细,1
质量,可靠,1
外观,美观大方,1
外观,好看,1
质量,没的说,1
外观,高大上,1
外观,很漂亮,1
外观,简单大气,1
质量,很不错,1
外观,漂亮,1
质量,非常好,1
尺寸,刚好,1
质量,没得说,1
外观,非常的漂亮,1
质量,很好,1
外观,很高档,1
稳定性,很结实,1
质量,不错,1
外观,很大气,1
做工,很好,1
性价比,物美价廉,1
外观,很好看,1
质量,超好,1
外观,漂亮,1
质量,非常好,1
质量,特别好,1
性价比,超高,1
质量,特别好,1
外观,颜色正,1
价格,实惠,1
外观,很好看,1
做工,很细致,1
舒适度,正适合,1
做工,精细,1
气味,无异味,1
外观,漂亮,1
性价比,物美价廉,1
舒适度,特别舒服,1
稳定性,结实耐用,1
做工,细致,1
尺寸,标准,1
质量,挺好,1
尺寸,合适,1
外观,很高大上,1
外观,好看,1
做工,好,1
质量,好,1
外观,喜欢,1
外观,大气美观,1
质量,好,1
外观,高大上,1
外观,很漂亮,1
外观,漂亮,1
外观,漂亮,1
质量,很好,1
价格,优惠,1
价格,实惠,1
质量,不错,1
外观,非常好看,1
质量,很好,1
外观,好美,1
外观,好看,1
质量,挺结实,1
外观,很漂亮,1
质量,很好,1
做工,很精细,1
性价比,物美价廉,1
质量,没得说,1
外观,很大方,1
气味,没有异味,1
稳定性,非常结实,1
质量,很好,1
价格,实惠,1
质量,好,1
外观,好看,1
价格,实惠,1
质量,好,1
外观,好看,1
外观,漂亮,1
性价比,物美价廉,1
质量,很好,1
质量,好,1
外观,很漂亮,1
舒适度,很舒服,1
稳定性,很结实,1
质量,不错,1
性价比,物有所值,1
外观,好漂亮,1
质量,不错,1
质量,很好,1
价格,很划算,1
外观,很漂亮,1
质量,非常好,1
外观,很满意,1
质量,很好,1
舒适度,很舒服,1
质量,挺好,1
质量,差,-1
尺寸,太大了,-1
外观,漂亮,1
做工,精细,1
质量,不错,1
质量,很好,1
性价比,高,1
稳定性,结实,1
质量,很好,1
质量,很不错,1
稳定性,很结实,1
气味,没有异味,1
舒适度,很舒适,1
价格,便宜,1
性价比,物有所值,1
外观,时尚简洁,1
稳定性,挺结实,1
做工,精细,1
外观,很大气,1
质量,可以,1
价格,便宜划算,1
质量,挺好,1
尺寸,标准,1
价格,超优惠,1
质量,好,1
外观,漂亮大方,1
价格,实惠,1
外观,简单大方,1
外观,很漂亮,1
做工,还不错,1
外观,很好看,1
价格,不贵,0
外观,很好看,1
做工,很精细,1
性价比,很高,1
外观,好看,1
做工,细致,1
舒适度,舒服,1
做工,精致,1
外观,好看,1
价格,实惠,1
质量,很好,1
气味,无异味,1
外观,漂亮大气,1
价格,美丽,1
质量,满意,1
做工,不错,1
质量,很好,1
做工,精细,1
价格,不贵,0
外观,大气,1
质量,不错,1
外观,很好看,1
外观,很漂亮,1
性价比,超高,1
质量,很好,1
外观,很漂亮,1
质量,更好,1
价格,实惠,1
性价比,很高,1
外观,非常漂亮,1
稳定性,很结实,1
外观,很漂亮,1
外观,非常的好看,1
质量,挺不错,1
性价比,价廉物美,1
气味,没什么气味,1
质量,很好,1
做工,很好,1
外观,很漂亮,1
质量,好,1
质量,还不错,1
价格,不贵,0
性价比,高,1
价格,物美价廉,1
外观,很漂亮,1
气味,没有异味,1
舒适度,很舒适,1
质量,很好,1
质量,真的挺好,1
价格,挺实惠,1
质量,非常棒,1
外观,很高档,1
做工,很细腻,1
外观,非常的漂亮,1
质量,很棒,1
性价比,物超所值,1
质量,很好,1
做工,很细致,1
性价比,很高,1
外观,很漂亮,1
做工,很细致,1
质量,好,1
质量,好,1
价格,划算,1
外观,漂亮,1
做工,不错,1
外观,很好看,1
做工,很细致,1
做工,很精细,1
外观,很漂亮,1
外观,漂亮,1
质量,不错,1
价格,实惠,1
价格,值,1
外观,很好看,1
外观,挺好看,1
舒适度,很不满意,-1
舒适度,有点偏硬,-1
质量,非常好,1
外观,好看上档次,1
价格,还不贵,1
尺寸,合适,1
质量,不怎么样,-1
价格,很不值,-1
舒适,不舒服,-1
尺寸,很短,-1
尺寸,太小了点,-1
气味,很大,-1
质量,很差,-1
质量,不能再垃圾了,-1
舒适度,很硬,-1
质量,太差了,-1
气味,接受不了,-1
质量,很不错,0
舒适度,舒适,1
外观,大气上档次,1
外观,特别好看,1
气味,没有,1
舒适度,特别舒服,1
做工,很精细,1
舒适度,很舒服,1
气味,没有,1
舒适度,坐着挺舒服,1
价格,物有所值,1
做工,精致,1
质量,很好,1
价格,便宜,1
外观,蛮好看,1
气味,没什么气味,1
舒适度,蛮舒服,1
价格,物有所值,1
质量,很好,1
舒适度,很舒服,1
价格,物美价廉,1
做工,精细,1
舒适度,舒适,1
做工,精细,1
做工,精细,1
舒适度,很舒服,1
外观,很大气,1
舒适度,舒服,1
质量,很好,1
舒适度,非常舒服,1
舒适度,很舒服,1
价格,物超所值,1
舒适度,很舒服,1
外观,非常大气,1
质量,杠杠的,1
外观,很高大上,1
质量,没得说,1
做工,正点,1
气味,没有异味,1
尺寸,很宽阔,1
外观,颜值很高,1
舒适度,很舒服,1
外观,颜色很好看,1
气味,无异味,1
外观,颜色好看,1
质量,不错,1
舒适度,很舒服,1
质量,不错,0
做工,精细,1
外观,颜值高,1
舒适度,软硬度适中,1
外观,好看,1
外观,蛮好看,1
气味,没什么气味,1
舒适度,蛮舒服,1
价格,物有所值,1
质量,很好,1
做工,精细,1
气味,没有味道,1
质量,很好,1
价格,便宜,1
做工,精致,1
价格,物美价廉,1
质量,不错,1
价格,超值,1
舒适度,很舒服,1
舒适度,很舒服,1
价格,物美价廉,1
做工,精细,1
价格,超值,1
做工,精细,1
舒适度,很舒服,1
价格,超值,1
舒适度,比较舒适,1
价格,很合适,1
做工,比较精细,1
外观,高端大气上档次,1
质量,好,1
外观,漂亮,1
价格,很实惠,1
舒适度,舒服,1
外观,很漂亮,1
舒适度,柔软舒服,1
做工,很细致,1
价格,便宜,1
气味,没什么味道,1
质量,很好,1
价格,超值,1
舒适度,舒服,1
质量,还可以,0
外观,特别大气漂亮,1
外观,颜值也高,1
舒适度,软硬刚好,1
价格,合理,1
价格,性价比高,1
外观,简洁大方,1
质量,非常好,1
质量,垃圾,-1
舒适度,很硬,-1
舒适度,柔软舒适,1
质量,很好,1
外观,颜值也高,1
舒适度,很舒服,1
价格,合理,1
外观,款式好看,1
外观,简洁大方,1
质量,还不错,1
外观,喜欢,1
质量,很好,1
质量,挺好的,1
舒适度,舒服,1
质量,很好,1
气味,没什么味道,1
外观,颜色很高档,1
价格,特别值,1
外观,简洁大方,1
质量,特别好,1
外观,看起来高大上,1
舒适度,太舒服了,1
外观,颜色很正,1
质量,质量还好,1
舒适度,舒适,1
质量,非常好,1
价格,便宜,1
外观,挺时尚,1
外观,比较喜欢,1
价格,便宜,1
质量,特别棒,1
外观,颜色跟图片一样,0
价格,很值,1
价格,实惠,1
质量,好,1
做工,精致,1
质量,不错,1
舒适度,挺舒服,1
外观,大气,1
舒适度,舒服,1
质量,不错,1
质量,非常好,1
外观,很大气,1
做工,精致,1
舒适度,舒服,1
舒适度,舒服,1
气味,没有什么味道,1
尺寸,刚好合适,1
舒适度,舒服,1
价格,值得啦,1
舒适度,软硬适中,1
外观,颜色看起来也清爽,1
质量,确实不错,1
价格,便宜,1
舒适度,很舒服,1
稳定性,可以,0
舒适度,坐着相当舒服,1
质量,非常好,1
质量,很好,1
尺寸,刚刚好,1
质量,特别好,1
舒适度,非常舒服,1
质量,非常好,1
外观,好看,1
价格,实惠,1
质量,不错,1
外观,颜色挺好看,1
价格,值得,1
价格,便宜,1
外观,款式很好,1
舒适度,硬度刚好,1
尺寸,刚刚好,1
质量,非常好,1
外观,简单时尚,1
尺寸,大小刚刚好,1
异味,没有什么味道,1
做工,精细,1
质量,很好,1
外观,大气上档次,1
价格,物有所值,1
质量,不错,1
做工,很棒,1
异味,没味道,1
外观,颜色搭配的很漂亮,1
舒适度,坐着舒服,1
外观,还不错,1
质量,与那些实体店的差不多,0
尺寸,刚刚好,1
外观,简约大方,1
舒适度,舒服,1
价格,性价比可以,1
外观,不错,1
质量,蛮好的,1
舒适度,蛮舒服的,1
质量,挺好的,1
质量,很好,1
外观,颜色好看,1
舒适度,舒服,1
外观,颜值高,1
质量,信得过,1
外观,好看,1
舒适度,舒服,1
舒适度,很舒服,1
质量,好,1
外观,颜色显大气,1
质量,非常好,1
质量,很不错,1
外观,美观,1
舒适度,舒适,1
尺寸,大小很合适,1
舒适度,舒服,1
外观,颜色有质感,1
质量,很好,1
价格,性价比高,1
价格,经济实惠,1
舒适度,很舒服,1
舒适度,舒服,1
价格,实惠,1
外观,好看清爽,1
外观,大气,1
舒适度,舒适,1
舒适度,舒服,1
价格,简直太值了,1
外观,款式很好,1
尺寸,大小合适,1
外观,不错,0
质量,超好,1
舒适度,软硬适中,1
外观,颜色耐看,1
质量,还不错,0
外观,款式不错,0
做工,很好,1
外观,很好看,1
舒适度,很舒服,1
质量,不错,1
外观,样式也很好,1
质量,挺好的,1
外观,也不错,1
质量,不错,1
外观,挺好看,1
质量,很好,1
外观,蛮漂亮,1
质量,很好,1
舒适度,很舒服,1
做工,很好,1
尺寸,合适,1
外观,很漂亮,1
舒适度,舒适,1
舒适度,舒服,1
外观,时尚大气,1
价格,便宜,1
质量,好,1
外观,大气漂亮,1
价格,性价比高,1
质量,不错,1
舒适度,超级舒服,1
舒适度,比较舒服,1
舒适度,舒服,1
质量,不错,1
舒适度,舒服,1
质量,不错,1
外观,好看,1
舒适度,舒服,1
质量,很好,1
外观,好看,1
外观,漂亮,1
质量,不错,1
做工,挺好,1
做工,很精细,1
外观,很漂亮,1
质量,真的很好,1
外观,很好看,1
舒适度,舒适,1
外观,好看,1
做工,不错,1
尺寸,刚刚好,1
价格,优惠,1
外观,颜色也好看,1
外观,颜色也清新,1
舒适度,刚好,1
尺寸,正合适,1
舒适度,硬了点,-1
尺寸,合适,1
质量,非常好,1
外观,颜色很亮,1
质量,好,1
外观,美观大方,1
质量,很好,1
外观,不错,1
质量,好,1
质量,很好,1
舒适度,软硬适中,1
价格,物美价廉,1
舒适度,舒服,1
外观,好看上档次,1
舒适度,有点硬,-1
质量,特别好,1
价格,很划算,1
做工,很精致,1
舒适度,坐在上面很舒服,1
外观,很时尚,1
尺寸,刚刚好,1
价格,物超所值,1
做工,精美,1
舒适度,非常舒服,1
价格,性价比高,1
气味,没有异味,1
舒适度,软硬适中,1
外观,颜色耐脏,1
价格,值,1
舒适度,舒服,1
质量,不错,1
舒适度,舒服,1
外观,款式大气上档次,1
外观,风格很搭,1
价格,合理,1
质量,过关,1
外观,漂亮,1
气味,味道很小,1
舒适度,软硬适中,1
舒适度,舒服,1
尺寸,体积挺大的,1
质量,超值了,1
外观,款式很新颖,1
做工,很细致,1
质量,好,1
外观,很漂亮,1
价格,实惠,1
舒适度,舒服,1
质量,很好,1
外观,与图片一致,0
舒适度,舒服,1
舒适度,坐着舒服,1
价格,便宜,1
尺寸,不大不小,1
外观,很漂亮,1
价格,很符合的,0
质量,很好,1
做工,很好,1
舒适度,很舒适,1
外观,高端大气上档,1
舒适度,坐着舒服,1
外观,简约大方,1
价格,实惠,1
质量,好,1
外观,很漂亮,1
舒适度,舒服,1
做工,很细致,1
价格,便宜,1
质量,非常好,1
尺寸,大小合适,1
舒适度,坐上很舒服,1
外观,颜值高,1
舒适度,软硬刚好,1
价格,合理,1
价格,实惠,1
气味,无异味,1
质量,很好,1
舒适度,软硬适中,1
外观,款式够大气,1
价格,蛮划算,1
异味,没什么异味,1
尺寸,正好合适,1
舒适度,软硬适中,1
质量,还可以,1
外观,特别大气漂亮,1
质量,很好,1
外观,很气派,1
价格,实惠,1
外观,时尚大方，上档次,1
舒适度,舒服,1
质量,很好,1
舒适度,软硬适中,1
气味,没有难闻的味道,1
舒适度,挺舒服的,1
外观,漂亮,1
质量,不错,1
价格,实惠,1
价格,便宜,1
外观,挺时尚,1
尺寸,刚刚好,1
外观,简约大方,1
舒适度,舒服,1
价格,性价比可以,1
价格,很划算,1
